id,prediction,polarity,subjectivity,compound,neg,neu,pos,mood,tweet,created_at,favourites_count,statuses_count,followers_count,retweeted,retweet_count,retweeted_text,location,hashtags,user_mentions,symbols,urls,emoji
1090923003351752705,1,-0.25,0.28,0.4767,0.168,0.457,0.376,joy,pm modis pitch religious nationalists seeks overcome failed promises create millions help farmers…,Thu Jan 31 10:41:27 +0000 2019,15151,297150,58074,False,1,pm modis pitch religious nationalists seeks overcome failed promises create millions help farmers read,Seattle,0,1,0,0,
1088542161128308736,1,0.0,0.0,0.0,0.0,1.0,0.0,neutral,done years couldnt years reasons vot…,Thu Jan 24 21:00:50 +0000 2019,1341,36483,1034,False,2,done years couldnt years reasons vote,Unknown,0,3,0,0,
1090953139174309888,1,0.12,0.44,0.4939,0.0,0.802,0.198,dominance,around corner crore voters set exercise adult franchise earlier speech age voters would play significant role deciding political fortunes,Thu Jan 31 12:41:11 +0000 2019,5479,2835,324,False,0,riding horse dismount would perforce depend rss cadre late veteran journalist,Pune India,3,0,0,0,
1085760613257666561,1,-0.17,0.17,0.0,0.0,1.0,0.0,neutral,half year nephew knows firse modi sarkar,Thu Jan 17 04:47:57 +0000 2019,578,692,60,False,5,half year nephew knows firse modi sarkar,Bengaluru India,0,5,0,0,
1079945445026058244,1,0.0,0.0,0.0,0.0,1.0,0.0,anger,vote eroding asking people vote coming,Tue Jan 01 03:40:33 +0000 2019,35778,52050,1139,False,10,vote eroding asking people vote coming report,New Delhi,5,1,0,0,
1092935070728507392,1,0.0,0.0,-0.34,0.231,0.769,0.0,sadness,fire crackers account thode din mein aapki wali hai,Tue Feb 05 23:56:41 +0000 2019,2610,2653,652,False,1,fire crackers account thode din mein aapki wali hai,Hyderabad India,0,2,0,0,
1082690416288313345,1,0.65,0.89,0.4588,0.163,0.506,0.331,dominance,welcome move our country leaders surely step ahead uplift weaker sections society,Tue Jan 08 17:28:05 +0000 2019,611,112,128,False,1,modi entire general weak section time chutiya last day lks session knew oppose majority would loose gen vote approved later sc reject modi gen,Dehradun India,3,2,0,1,
1081182987046113280,1,0.43,0.73,0.8271,0.0,0.446,0.5539999999999999,dominance,wish madam head tamilnadu party should look strong leader lead,Fri Jan 04 13:38:06 +0000 2019,18098,648,119,False,0,started day mentioned handles goal,Dharmapuri India,2,4,0,0,
1084455089727725569,1,0.0,0.0,0.5859,0.0,0.294,0.706,dominance,forms outreach party manifesto,Sun Jan 13 14:20:16 +0000 2019,59,49564,775,False,0,choice voters honest courageous leader pm opportunist alliance whose leader unknown,Unknown,12,0,0,1,
1088528263557902342,1,0.14,0.33,0.0,0.0,1.0,0.0,dominance,jumla future making sometime time turn getting india going right,Thu Jan 24 20:05:36 +0000 2019,114717,24412,10401,False,1,choosing modi yogi’s turf priyanka signals she’s dynast difference sharp piece plunging politically difficult terrain move pay,Mumbai India,2,0,0,0,
1092097653628796929,1,0.29,0.54,0.0,0.0,1.0,0.0,arousal,arresting officers saving democracy investigating case direction sc should knock door sc right,Sun Feb 03 16:29:05 +0000 2019,70151,25209,461,False,2,tv aired ram karsevaks killed ayodhaya mulayam modiji killer mass murderer hypocrisy anti nationals,India,5,4,0,0,
1087704057840652289,1,0.0,0.0,0.2263,0.271,0.353,0.376,anger,known hand malicious fought edges…,Tue Jan 22 13:30:30 +0000 2019,35019,670952,108969,False,1,known hand malicious fought edges congress ripped seams,VARANASICHANDIGARHMEERUT,0,4,0,0,
1087598641311830016,1,0.0,0.0,0.0,0.0,1.0,0.0,arousal,kakade faces heat cong via vs vs,Tue Jan 22 06:31:37 +0000 2019,2530,1198,18,False,2,kakade faces heat cong via vs vs,Unknown,0,4,0,1,
1092054887439859715,1,0.0,0.0,-0.3612,0.28,0.518,0.20199999999999999,dominance,intention making director person experience corruption don’t want prosecute vadra protect later case lose,Sun Feb 03 13:39:09 +0000 2019,1487,2599,212,False,0,divine spiritual people trust pm direct complete vote transfer across age groups core voter might far fetched,Kolkata India,2,2,0,0,
1086929110352314369,1,0.0,0.5,0.0,0.0,1.0,0.0,dominance,various womencentric schemes initiatives ji government…,Sun Jan 20 10:11:08 +0000 2019,5138,1747,223,False,3,various womencentric schemes initiatives ji government focused women empowerment womenled empowerment,Jammu Jammu And Kashmir,2,2,0,0,
1087331928624119809,1,0.57,0.48,0.7351,0.156,0.365,0.479,joy,defeat states modis masterstroke help party win elections watch full video,Mon Jan 21 12:51:48 +0000 2019,1380,6681,1535,False,0,sweep polls tamilnadu seats win seat survey happens decider king maker,Singapore,7,0,0,1,
1081203946293727232,1,0.0,0.0,0.0,0.0,1.0,0.0,joy,started day mentioned handles goal,Fri Jan 04 15:01:23 +0000 2019,71183,16815,22296,False,2,started day mentioned handles goal,New Delhi India,2,2,0,0,
1087261473993359361,1,0.1,0.7,0.3612,0.284,0.247,0.469,sadness,pm desperate win htt…,Mon Jan 21 08:11:50 +0000 2019,2114,3014,46,False,5,pm desperate win,Mumbai/London,4,2,0,0,
1076826429407428609,1,0.0,0.0,0.0,0.0,1.0,0.0,neutral,modi govt upa dalit,Sun Dec 23 13:06:41 +0000 2018,93749,16443,6376,False,0,keep spreading good governance govt,India,2,0,0,1,
1090245439637471232,1,0.0,0.0,-0.128,0.17600000000000002,0.8240000000000001,0.0,arousal,shiv sena strike equals’ maharashtra split seats middle,Tue Jan 29 13:49:03 +0000 2019,23052,27551,286,False,30,shiv sena strike equals’ maharashtra split seats middle,Mumbai India,1,1,0,0,
1085418959778787329,1,0.0,0.0,-0.4215,0.28600000000000003,0.7140000000000001,0.0,arousal,media shows lies cleverlytimed photos doesnt show photos,Wed Jan 16 06:10:20 +0000 2019,21896,19036,315,False,6,media shows lies cleverlytimed photos doesnt show photos,Indore ,1,1,0,0,
1085899999047761920,1,0.0,0.0,-0.34,0.231,0.769,0.0,arousal,amit shah’s veiled warning shiv sena workers should aim,Thu Jan 17 14:01:49 +0000 2019,33,45,18,False,11,amit shah’s veiled warning shiv sena workers should aim,Unknown,1,1,0,1,
1098467231724261377,1,0.1,0.4,0.5859,0.12300000000000001,0.551,0.326,joy,hope govt respects allindia sentiment removes near may issue should give importance sentiment rather worry media opinion,Thu Feb 21 06:19:31 +0000 2019,57238,191969,11117,False,4,good waiting years election manifesto,Pune India,6,0,0,0,
1073279262822621184,1,0.0,0.0,0.0,0.0,1.0,0.0,dominance,modiji election,Thu Dec 13 18:11:31 +0000 2018,30,8,1,False,0,tries prithviraj raj chouhan ghories cost state elections may cause eedite cases gandhis pc vadra elections opportunity lost forever,Jaipur India,1,0,0,0,
1072530856403787776,1,0.0,0.0,0.0,0.0,1.0,0.0,neutral,people hindi heartland,Tue Dec 11 16:37:37 +0000 2018,1175,10831,281,False,1,people hindi heartland,warZone,3,1,0,0,
1086820994948296705,1,0.0,0.62,0.25,0.0,0.833,0.16699999999999998,dominance,entire opposition pm government shouldn’t focusing vision india instead chanting modi,Sun Jan 20 03:01:32 +0000 2019,294,263,167,False,0,outfit loves supports ones spread terror hatred amongst people seriously wish should shall presidents rule imposed till polls,India,3,1,0,0,
1088145995655835648,1,0.0,0.0,-0.1027,0.316,0.408,0.276,dominance,launching attack government chief declared party,Wed Jan 23 18:46:36 +0000 2019,1787,22651,258,False,2,launching attack government chief declared party would major poll issue appealed people give seats,Unknown,4,1,0,0,
1092963716381863936,1,0.4,0.8,-0.3818,0.302,0.698,0.0,anger,precisely point seems losing steam chugging station,Wed Feb 06 01:50:30 +0000 2019,8494,3412,787,False,0,interest,Bengaluru South Karnataka,3,0,0,1,
1097083301171470337,1,0.5,0.6,0.7269,0.0,0.6629999999999999,0.337,joy,chowkidar prime minister narendra modi chor pure win sure cure home minister rajnath singh,Sun Feb 17 10:40:16 +0000 2019,579,107758,339064,False,1,kind india without struggling our homes really disgusting.we waiting,Bhubaneshwar India,2,0,0,0,
1093111813590401024,1,0.0,0.0,0.0,0.0,1.0,0.0,dominance,style mathematics,Wed Feb 06 11:39:00 +0000 2019,195,179,218,False,0,matua migrant community enmasse shifting support seems rattled thatll turn seats looks,Mumbai India,1,3,0,0,
1080818706031222785,1,0.1,0.6,-0.4588,0.273,0.727,0.0,dominance,pm modi heading towards massive defeat light closed eyes…,Thu Jan 03 13:30:34 +0000 2019,162105,207732,3639,False,1,pm modi heading towards massive defeat light closed eyes,Unknown,0,1,0,0,
1093521614447071233,1,0.15,0.53,0.765,0.076,0.5429999999999999,0.38,joy,inspiration head government working hard day night achieving phenomenal results positive journey ad,Thu Feb 07 14:47:24 +0000 2019,1304,320,8,False,0,ace investor rakesh jhunjhunwala pm modi surprise election tally,Unknown,4,0,0,0,
1086484833713278979,1,0.0,0.0,0.0,0.0,1.0,0.0,joy,diamonds forever cant compared atleast,Sat Jan 19 04:45:44 +0000 2019,4507,4425,674,False,2,our rural road connectivity risen,Mumbai India,2,48,0,0,
1085933293839605760,1,0.0,0.0,0.0772,0.33299999999999996,0.29,0.377,sadness,force accept lost when…,Thu Jan 17 16:14:07 +0000 2019,208009,267423,1856,False,1,force accept lost people dont want mp political system actually sir finance minister enter,India,3,3,0,0,
1072759174394769409,1,0.0,0.0,0.0,0.0,1.0,0.0,neutral,itootrust jee,Wed Dec 12 07:44:52 +0000 2018,75697,56395,3265,False,0,reason need,India,1,4,0,0,
1087454817583316994,1,-0.17,0.17,-0.2732,0.11599999999999999,0.884,0.0,dominance,looks history repeat slight tweak though would kauravas a.k.a lone pandava arjun k.a should call election reloaded,Mon Jan 21 21:00:07 +0000 2019,2217,1165,88,False,1,leaders across nine states announced support upcoming accusing promise grant reservation category,Unknown,3,1,0,0,joy
1085872183761547264,1,0.4,0.46,0.9062,0.0,0.39399999999999996,0.606,dominance,hope help authorities keeping place seems today great work dynamic leadership pm,Thu Jan 17 12:11:17 +0000 2019,616,234,27,False,0,controversy look judicery reforms near future guaranteed,Unknown,2,5,0,0,
1090967405096882178,1,0.06,0.69,-0.4215,0.345,0.379,0.27699999999999997,dominance,poor governance creating people worse governance letting people know true fair condition unemployment country concealing data,Thu Jan 31 13:37:53 +0000 2019,130,139,46,False,0,holds key pm win win ls seats simply overrule allow start construction magnificent,West Bengal India,4,0,0,0,
1077436078305538050,1,0.0,0.0,0.6369,0.0,0.435,0.565,joy,shared using link sharing expires dec,Tue Dec 25 05:29:13 +0000 2018,11635,12186,385,False,1,pm dedicate longest railcumroad nation today,प्रभादेवी मुंबई,1,14,0,1,
1083383436348456960,1,-0.0,0.61,-0.0258,0.205,0.596,0.19899999999999998,arousal,meltdown fake confirms modi right thing kicking haha pappu plan hijacked,Thu Jan 10 15:21:54 +0000 2019,16422,13042,242,False,1,meltdown fake confirms modi right thing kicking haha pappu plan hijacked,Earth,3,0,0,1,
1085053835259699200,1,0.5,1.0,0.4588,0.0,0.769,0.231,joy,pm modi seeks government grand alliance namo app via namo app,Tue Jan 15 05:59:28 +0000 2019,32669,228433,31836,False,0,modi tsunami elections gearing case west going start mamata tmc mps,Indian,4,1,0,1,
1081121999181643781,1,0.0,0.0,0.0,0.0,1.0,0.0,anger,hi faltu tarike se ki ko rahi kuch ke pakistan comes opposition demands something,Fri Jan 04 09:35:45 +0000 2019,11444,1155,88,False,0,sad strong rajya defend defence minister sixer,Bihar India,3,0,0,1,
1080889094513733632,1,-0.1,0.5,0.2023,0.10099999999999999,0.758,0.141,joy,common pm achievement drastically improving electricity situation alone enough reelected don’t need numerous works uplifted us nation,Thu Jan 03 18:10:16 +0000 2019,43294,37239,380,False,1,common pm achievement drastically improving electricity situation alone enough reelected don’t need numerous works uplifted us nation,Unknown,4,0,0,1,
1091417293291016192,1,0.29,0.37,0.6908,0.0,0.41200000000000003,0.588,joy,captain plays right innings everyone wins,Fri Feb 01 19:25:34 +0000 2019,3154,1022,73,False,0,great campaign slogan haj ka saath church ka vikas,Adelaide South Australia,1,0,0,1,
1082316186308804612,1,0.0,0.0,0.29600000000000004,0.0,0.732,0.268,dominance,set son creating atmosphere sunset state sir.👏👏,Mon Jan 07 16:41:01 +0000 2019,22037,20869,285,False,1,set son creating atmosphere sunset state sir.👏👏,india,1,3,0,0,joy
1076845882228633600,1,-0.13,0.6,0.875,0.0,0.42100000000000004,0.579,dominance,swamiji save india please actively start campaign eminent people must save nation,Sun Dec 23 14:23:59 +0000 2018,2724,10146,488,False,0,keep spreading good governance govt,Bengaluru India,2,3,0,0,
1085833861479550976,1,-0.3,0.5,0.7578,0.0,0.735,0.265,arousal,tl flooded videos common men praising shdnt carried away sm ppl wholl vote therell vote despite corruption scam loot regime,Thu Jan 17 09:39:01 +0000 2019,17184,28674,1567,False,0,indian,India,2,0,0,0,
1075419656133914626,1,0.0,0.0,0.0,0.0,1.0,0.0,fear,journey,Wed Dec 19 15:56:41 +0000 2018,545,46645,2084,False,2,journey,Kingdom Of Feku,6,1,0,0,
1081116543377764352,1,0.0,0.0,0.5423,0.0,0.69,0.31,joy,wedding card asks vote pm elections gift invite viral via namo app,Fri Jan 04 09:14:04 +0000 2019,10310,46945,1189,False,1,wedding card asks vote pm elections gift invite viral via namo app,Unknown,3,0,0,1,
1079651714678976512,1,0.0,0.0,0.0,0.0,1.0,0.0,dominance,things us think voting,Mon Dec 31 08:13:22 +0000 2018,8424,2445,372,False,0,cant hear cant speak cant can’t win,Chennai India,1,1,0,1,
1087540661920849920,1,0.17,0.48,0.0,0.0,1.0,0.0,dominance,india quota economically gst national health protection mudhra scheme social welfare schemes corruption demonetisation else need govt vote modi,Tue Jan 22 02:41:13 +0000 2019,15487,23218,841,False,38,meme day😆😂,hyderabad,3,0,0,0,
1093426826104340480,1,0.0,0.0,-0.2732,0.396,0.33,0.275,anger,months poster wars heated agree,Thu Feb 07 08:30:44 +0000 2019,763,194941,640754,False,0,narayana murthy rakesh jhunjhunwala want win theyre wise people must right vote modi okay thank,Mumbai,2,2,0,1,
1084024932923654144,1,0.0,0.5,0.6124,0.0,0.615,0.385,dominance,modi solve everything modi product sangathan message larger family strength,Sat Jan 12 09:50:58 +0000 2019,15014,15443,18788,False,42,personally thnk dat known unknown traitors vl keep surfacing till im vry sure dat ji aur ji keeping vry close eyes thm vl unmasking thm thm thr turfs dr,New Delhi India,2,1,0,0,
1097398777139290113,1,-0.4,0.6,-0.126,0.20800000000000002,0.614,0.17800000000000002,dominance,waking hope modi poor modi farmer modi army man modi women empowerment!…,Mon Feb 18 07:33:51 +0000 2019,322,1109,18,False,2,waking hope modi poor modi farmer modi army man modi women empowerment modi nation finally nation stands slogan,Fatehpur India,0,1,0,0,
1083055385664081920,1,0.25,0.25,0.836,0.0,0.252,0.748,dominance,friends asking supporting modi wave supporting,Wed Jan 09 17:38:20 +0000 2019,155,67,39,False,2,friends asking supporting modi wave supporting took oath standing rock solid,Unknown,0,1,0,0,
1084638254115082241,1,0.2,0.3,0.0,0.0,1.0,0.0,neutral,ji indias reel nayak indias real nayak,Mon Jan 14 02:28:06 +0000 2019,39320,45190,441,False,0,foreigner indian modi ji working himself/family proud world leader india,Bharat,1,1,0,0,
1097088690629705728,1,0.0,0.0,0.0,0.0,1.0,0.0,neutral,must read spread👇,Sun Feb 17 11:01:41 +0000 2019,151,244,14,False,6,tamil adverdisment running theatres meet modi work hard till invite hard work fails,India,4,0,0,1,sad
1092262231612493824,1,0.0,0.0,0.0,0.0,1.0,0.0,fear,run vehicle asks,Mon Feb 04 03:23:03 +0000 2019,18,36988,457,False,1,run vehicle asks,London,3,3,0,0,
1084189078810054656,1,0.4,0.44,-0.7553,0.514,0.364,0.121,joy,dont give joker great indian thugs chance ruin our future,Sat Jan 12 20:43:14 +0000 2019,2397,892,11,False,0,movie pm ji eagerly waiting,Bharat,2,0,0,1,
1092527727075160064,1,0.85,0.8,0.765,0.0,0.515,0.485,joy,king good times🍻 going face music soon excellent foreign…,Mon Feb 04 20:58:02 +0000 2019,27714,19391,38,False,1,king good times🍻 going face music soon excellent foreign policy🙏 haters criticizing foreign trips?😺,India,2,1,0,0,arousal
1085035640842907648,1,0.0,0.0,0.5106,0.0,0.732,0.268,dominance,union home minister demonstrates confidence modi govt return power polls,Tue Jan 15 04:47:10 +0000 2019,51,49312,7627,False,0,what’s mind ahead election pm modi seeks people feel runs survey direct,BENGALURU,4,0,0,0,
1088071579626586113,1,0.9,0.88,0.8316,0.0,0.278,0.722,joy,wonderful great indian history heritage👌👍,Wed Jan 23 13:50:54 +0000 2019,10,9,5,False,0,lion ji walking recently completed project,England United Kingdom,1,0,0,1,dominance
1077647667432349697,1,0.0,0.12,-0.3182,0.161,0.8390000000000001,0.0,dominance,loss mandate recent elections may move modi govt shower sops masses next month,Tue Dec 25 19:30:00 +0000 2018,378,368142,3110684,False,3,loss mandate recent elections may move modi govt shower sops masses next month,Unknown,2,0,0,1,
1090630189497765888,1,-0.3,0.8,0.2869,0.142,0.607,0.251,dominance,telling lies art pappu picaso man isnt fool cunning dangerous man sell indian stay power,Wed Jan 30 15:17:54 +0000 2019,1254,96,114,False,0,general election son soil modi italian mafioso,Hyderabad ,6,0,0,0,
1088027778140831744,1,0.0,0.0,0.4767,0.0,0.693,0.307,arousal,uttarakhand woo farmers youth eye lok elections https:…,Wed Jan 23 10:56:51 +0000 2019,170,891,282,False,1,uttarakhand woo farmers youth eye lok elections,Dehradun,1,1,0,1,
1072885485331206146,1,0.15,0.6,0.0516,0.121,0.7140000000000001,0.16399999999999998,dominance,cpm sp answer nota percentage vote share far waiver farm loans would economic decision giving agriculture farmers futures populist measures hurt economy run,Wed Dec 12 16:06:47 +0000 2018,20,1219,1,False,0,chief ministerial candidate chhattisgarh spokesperson cpi(m,Unknown,1,0,0,0,
1090976640786518018,1,0.0,0.0,0.3412,0.0,0.7140000000000001,0.28600000000000003,joy,dont worry modiji keep reminding uptill date,Thu Jan 31 14:14:35 +0000 2019,4938,2596,65,False,0,riding horse dismount would perforce depend rss cadre late veteran journalist,in search,2,0,0,0,
1086669995117969409,1,-0.5,0.9,-0.7579,0.617,0.201,0.18100000000000002,anger,leftover movement powerless impotent death ventilator support,Sat Jan 19 17:01:30 +0000 2019,155,32498,3045,False,0,party likely come schemes ease nerves crucial segments,San Jose,3,0,0,1,
1078177778342744065,1,0.0,0.0,0.0,0.0,1.0,0.0,neutral,pm visit today via namo app,Thu Dec 27 06:36:28 +0000 2018,70,331215,3341,False,1,pm visit today via namo app,Himachal Pradesh India,2,2,0,1,
1097406129754308609,1,0.0,0.0,0.0,0.0,1.0,0.0,neutral,amit shah uddhav thackeray meet pm,Mon Feb 18 08:03:04 +0000 2019,78,5061,2137,False,0,challenge comes women politicians didi ji modis worst nightmares,Mumbai  India,3,4,0,0,
1096623463740129280,1,0.0,0.1,0.0,0.0,1.0,0.0,dominance,within kicks campaign timing actually reveals,Sat Feb 16 04:13:02 +0000 2019,4304,31202,165,False,2,within kicks campaign timing actually reveals priorities usual took stage hatred filled warmongering appease voters corpses/guarantee win,Lahore,3,2,0,0,
1087041962950172672,1,0.2,0.49,-0.0516,0.287,0.433,0.28,faith,fall opposition country taking help isi pakistan defeat modiji modi supporter need sure answer anti india propaganda,Sun Jan 20 17:39:34 +0000 2019,3653,1373,82,False,45,vote modi finished work time nation single leave application pmo single rs curruption,Saharsa India,3,0,0,1,
1079457985569660933,1,-0.1,0.1,0.4019,0.107,0.642,0.251,anger,ji vision india forward lets support man rather propaganda vengeful tactics unwarranted falsehood everything else,Sun Dec 30 19:23:33 +0000 2018,4362,6610,124,False,0,indians fools dont elect,New Delhi India,4,1,0,1,
1098167136424357888,1,0.0,0.0,0.4019,0.0,0.769,0.231,dominance,ruling aiadmk tamil nadu signed pact janata party tuesday contest,Wed Feb 20 10:27:02 +0000 2019,206073,98876,1061,False,13,ruling aiadmk tamil nadu signed pact janata party tuesday contest together allocated seats state,New Delhi India,0,1,0,0,
1092069230906753024,1,0.0,0.0,0.7351,0.0,0.35700000000000004,0.643,fear,please share suggestions mind help upcoming tenure,Sun Feb 03 14:36:08 +0000 2019,14235,2537,257,False,0,,Surat India,5,6,0,2,
1097757789558951936,1,0.0,0.0,0.2732,0.0,0.84,0.16,dominance,greeted invited rp singh ji national secretary floor leader program called kurnool,Tue Feb 19 07:20:27 +0000 2019,13,16,4,False,0,turn nationalistic wave votes leader gujarat,Andhr,12,0,0,0,
1096317347109847040,1,0.1,0.27,-0.3818,0.37200000000000005,0.40700000000000003,0.221,arousal,someone failed work hence attack instead trying political issue win,Fri Feb 15 07:56:38 +0000 2019,23536,28846,1154,False,0,narendra modi led govt leveraged aadhaar remove corruption watch,TAMILNADU,2,0,0,1,
1072505836629569536,1,-0.25,0.25,0.0,0.0,1.0,0.0,arousal,would past intentionally hack states…,Tue Dec 11 14:58:12 +0000 2018,17475,17235,115,False,1,would past intentionally hack states raise questions manipulation elections,Naranpura@Peace,4,2,0,0,
1093442936958636033,1,0.37,0.52,-0.4228,0.32899999999999996,0.41700000000000004,0.254,dominance,exactly targeted context lol😂 steal rafael deal kill lynch watch interested really effective counter,Thu Feb 07 09:34:46 +0000 2019,2922,64343,1980,False,0,indias talent information technology india tomorrow think india tomorrow think modi,Karnataka India,3,2,0,0,joy
1078260540462518272,1,0.13,0.65,-0.0516,0.125,0.758,0.11699999999999999,dominance,thats need totally nailed statistics years failure misrule aur phir pecent ka empowerment equality saath saath chalega wise selective empowerment ho jayega,Thu Dec 27 12:05:20 +0000 2018,427,671,141,False,0,thanks respected ji,Delhi se hu BC,2,2,0,0,
1090809829218807815,1,0.23,0.53,0.5423,0.335,0.237,0.42700000000000005,joy,friends hv infiltrated great personal risk hi security groups hell reelecting recommend life dull nay joyous gay depressed,Thu Jan 31 03:11:44 +0000 2019,122,5562,192,False,0,renovated mathura junction amazing great work indian railway,Unknown,6,0,0,0,
1082268472841711616,-1,-0.15,0.5,0.0258,0.19,0.552,0.258,dominance,motivational words pm narendra modi technology plays vital role enhancing lives poor,Mon Jan 07 13:31:26 +0000 2019,18544,7426,115,False,2,motivational words pm narendra modi technology plays vital role enhancing lives poor,Hyderabad India,0,1,0,0,
1092725693924941825,1,0.15,0.3,0.3612,0.12300000000000001,0.67,0.207,joy,victory wanted refused directs neutral venue choice wins going witness similar victory india elects,Tue Feb 05 10:04:41 +0000 2019,12523,14874,210,False,0,simply article valid points know wave coming save started using institutions personal political vendetta voices going suppressed mr pm,India,10,2,0,0,
1092629291223769088,1,0.2,0.4,0.0258,0.069,0.857,0.07400000000000001,dominance,sir.the people whole country want ji prime minister again.i taking months leave coming election campaigns ask vote,Tue Feb 05 03:41:37 +0000 2019,7978,7385,400,False,1,sir.the people whole country want ji prime minister again.i taking months leave coming election campaigns ask vote,India,4,2,0,0,
1080110847018627075,1,0.37,0.55,0.8271,0.0,0.7340000000000001,0.266,faith,full confidence awareness unprecedented commitment saath vikas uncorrupted thats our pm modi ji listen interview interview true leadership jai ho ji jai ho india needs india wants,Tue Jan 01 14:37:48 +0000 2019,30565,34700,285,False,1,losing states shaken our confidence reasons feeling proud sm warrior friends thr attacking self post namos readyto false media narratives dynasty afresh,India,1,1,0,0,arousal
1085069417833058304,1,0.34,0.49,0.5719,0.171,0.52,0.309,faith,crores indians openly supporting ji pm term predicted kid wil taking life risk fighting today identifying sister strong supporter,Tue Jan 15 07:01:23 +0000 2019,23647,36281,3954,False,35,enjoyed virodhi ki dhamakedaar dhulai huyi dont miss clip,India,6,50,0,0,
1087254995513225216,1,0.22,0.4,0.2023,0.099,0.721,0.18,dominance,defence minister friday inaugurated concrete arunachal smooth ride china paves direct connectivity lower valley lohit valley helps troop movement,Mon Jan 21 07:46:05 +0000 2019,21699,216156,7783,False,1,dosto sacche ho vote arvind kejriwal crying,India,2,1,0,1,
1092023724885196802,1,0.0,0.0,0.836,0.0,0.574,0.426,joy,india should give year modi ji assure vl history changing terms progress prosperity honour india,Sun Feb 03 11:35:19 +0000 2019,40,518,11,False,0,lok elections alone telangana contest seats dattatreya,India,1,1,0,0,
1073052399118430208,1,0.0,0.6,-0.3182,0.247,0.753,0.0,dominance,elections fought completely different lines national spokesperson conversation…,Thu Dec 13 03:10:02 +0000 2018,116502,91105,1643,False,11,elections fought completely different lines national spokesperson conversation political analyst lawyer,Bengaluru India,0,2,0,0,
1097437133470523393,1,0.0,0.0,0.8481,0.0,0.37,0.63,joy,promise remove art election manifesto yes should fulfill promise elections,Mon Feb 18 10:06:16 +0000 2019,57238,191969,11117,False,11,rit sense saying mean without evidence minutes attack pakistan foolish im hundred percent sure pulwama attack occurred game pak,Pune India,3,1,0,0,
1093042341361774592,1,0.45,0.7,0.8481,0.0,0.35200000000000004,0.648,joy,inspiration young proudly carrying flags join entourage kilomet…,Wed Feb 06 07:02:56 +0000 2019,426,311,108,False,260,inspiration young proudly carrying flags join entourage kilometers yearning intense join greeting enthusiastic urge ride,Golaghat,1,1,0,0,
1081240515075399680,1,0.0,0.0,0.0,0.0,1.0,0.0,dominance,visited states prime minister former manmohan singh mp assam,Fri Jan 04 17:26:41 +0000 2019,153154,68303,2818,False,0,modis sena could parliamentarians modes defence past days nirmala sitharaman ji air force meenakshi lekhi naval smriti irani army," ""India Is That Bharat"" ",7,0,0,1,
1093002039200645121,1,0.1,1.0,0.5859,0.0,0.612,0.38799999999999996,dominance,modi hatao jok wow wait converts youll,Wed Feb 06 04:22:47 +0000 2019,191184,321638,30205,False,1,modi hatao jok wow wait converts youll know electing modi important,Unknown,0,2,0,0,
1075388950582181888,1,0.0,0.0,0.4019,0.0,0.426,0.574,joy,going secured india,Wed Dec 19 13:54:40 +0000 2018,48598,36265,363,False,0,months transformation our hon pm modi jee our matter,Unknown,7,0,0,1,
1087660596303081472,1,0.0,0.0,0.9286,0.0,0.536,0.46399999999999997,joy,fully agree naren ji hope media sm ppl wake soon start working save democracy save govt keep momentum going growth devepoment nation,Tue Jan 22 10:37:48 +0000 2019,46761,52708,3771,False,7,surat android play store search surat org click link,Unknown,6,2,0,0,
1082648243568287746,1,0.1,1.0,0.8225,0.0,0.11599999999999999,0.884,joy,system wow wow,Tue Jan 08 14:40:30 +0000 2019,1945,509,106,False,0,photo twitter congratulations thnx lot,Unknown,8,0,0,0,
1073660833069195264,1,0.0,0.0,-0.2732,0.272,0.52,0.20800000000000002,anger,eect lawyer lawyer terrorist menon nd knock door supreme court night,Fri Dec 14 19:27:44 +0000 2018,5912,5635,2982,False,1,eect lawyer lawyer terrorist menon nd knock door supreme court night,Amdavad,4,1,0,0,
1072356529624571905,1,0.05,0.4,0.2263,0.0,0.872,0.128,dominance,results modishah early lok elections allow state governments mp cg rajasthan enough time work,Tue Dec 11 05:04:54 +0000 2018,626,4304,451,False,0,results necessarily mean modi lose,Mumbai India,2,0,0,0,
1086613342100312064,1,-0.3,0.53,-0.2263,0.19699999999999998,0.687,0.11599999999999999,sadness,closer opposition parties seem desperate dislodge pm cost watch delhi cm contested modi varansi lost speech pleading lets last,Sat Jan 19 13:16:23 +0000 2019,6488,37528,443,False,1,anti parties wants fight together interest country people nothing prevent merging single party reluctance proves together vested interest,India,2,2,0,0,
1082537743576489986,1,0.0,0.07,0.8859999999999999,0.0,0.491,0.509,dominance,support step help improve life timing intention given polls seems last minute gimmick woo voters,Tue Jan 08 07:21:25 +0000 2019,2309,696,3353,False,3,might polls ticket,Pune India,5,2,0,0,
1087569834827689985,1,-0.4,0.7,0.0,0.0,1.0,0.0,dominance,ap chief writes secret letter union home minister srule,Tue Jan 22 04:37:09 +0000 2019,4,57826,2526,False,0,pm modi rode power years ago friendly credentials promise generating millions airline verge collapse image attack months,Unknown,13,0,0,1,
1084721063525785600,1,-0.3,0.5,-0.5267,0.28600000000000003,0.7140000000000001,0.0,dominance,election mode campaign fool people whatever means should know tricks caught common man,Mon Jan 14 07:57:09 +0000 2019,285,197,22,False,0,agree reason lets save free next serve nation without tag rss,Hastings Kolkata,5,1,0,0,
