id,prediction,polarity,subjectivity,compound,neg,neu,pos,mood,tweet,created_at,favourites_count,statuses_count,followers_count,retweeted,retweet_count,retweeted_text,location,hashtags,user_mentions,symbols,urls,emoji
1090934869180346368,1,0.00,0.00,0.0,0.0,1.0,0.0,dominance,randeep surjewala should quit congress nation joining hands congress president shall cease exist post,Thu Jan 31 11:28:36 +0000 2019,6327,73688,3581,False,2,randeep surjewala should quit congress nation joining hands congress president shall cease exist post,Dil in Delhi Dard in Chennai,3,1,0,0,
1090891172690751488,1,0.24,0.30,0.5859,0.0,0.808,0.192,dominance,without single vote cast india opinion polls nda win seats fall short majority predicts times nowvmr poll,Thu Jan 31 08:34:58 +0000 2019,1417,203254,5837,False,0,randeep surjewala should quit congress nation joining hands congress president shall cease exist post,India - Bharat - Hindustan,7,0,0,1,
1090887062637600769,1,0.00,0.00,0.0,0.0,1.0,0.0,neutral,hands,Thu Jan 31 08:18:38 +0000 2019,151,128,4,False,2,hands,Bihar India,9,1,0,0,joy
1090886281171816448,1,-0.50,1.00,-0.743,0.364,0.636,0.0,dominance,youth unemployment farmers distress factors watch forthcoming elections needless theyre apart caste factor,Thu Jan 31 08:15:31 +0000 2019,685,3292,2037,False,0,hands,Delhi/Mumbai,3,0,0,1,
1090885462397337601,1,0.20,0.10,0.0,0.0,1.0,0.0,anger,whoever wants vote whoever wants vote,Thu Jan 31 08:12:16 +0000 2019,4,7,2,False,0,hands,वलसाड़ भारत,6,0,0,0,
1090858343273562112,1,0.00,0.10,0.4767,0.0,0.728,0.272,dominance,national parties reached nadir political discourse time shows door.till merrygoround congress must end,Thu Jan 31 06:24:30 +0000 2019,14427,11478,87,False,0,hands,India,3,3,0,1,
1090834543861551104,1,0.80,0.40,0.743,0.129,0.472,0.399,dominance,scenario nurtured country duo amit shah narendra modi ensure defeat think congress win margin expectations,Thu Jan 31 04:49:56 +0000 2019,55081,237840,77299,False,0,hands,New Delhi India,1,0,0,1,
1090647209962463232,1,0.24,0.32,0.9374,0.075,0.406,0.519,faith,political party supporters deep know neither congress fool proof.while supporting party fully tend ignore loopholes within it.taking side good provided aware support flaws,Wed Jan 30 16:25:32 +0000 2019,529,800,59,False,0,congress sides coin sides coin conclusion seems confused increasing popularity,India,1,0,0,0,
1090646429163352065,1,0.30,0.49,0.9081,0.0,0.533,0.467,joy,opinion poll results show congressdmk alliance win seats tn likely win seats unlikely win single seat,Wed Jan 30 16:22:26 +0000 2019,1,65,22,False,0,congress sides coin sides coin conclusion seems confused increasing popularity,Unknown,9,1,0,0,
1090640345845530624,1,0.00,0.65,0.5106,0.163,0.441,0.396,faith,ji want win election add corruption agenda campaigns knows people hate congress co fyi supporter,Wed Jan 30 15:58:16 +0000 2019,4135,2078,91,False,0,congress sides coin sides coin conclusion seems confused increasing popularity,Bengaluru India,3,1,0,0,
1090639573573660673,1,0.25,0.25,0.4023,0.0,0.689,0.311,anger,exactly point vote couldnt eradicate poverty years,Wed Jan 30 15:55:12 +0000 2019,1810,829,77,False,1,congress sides coin sides coin conclusion seems confused increasing popularity,Unknown,9,6,0,1,
1090540997463937024,1,0.00,0.00,-0.9231,0.486,0.514,0.0,dominance,campaigning power communal violence campaign power seems communal violence give min urself think planning communal violence,Wed Jan 30 09:23:29 +0000 2019,1464,607,136,False,0,congress sides coin sides coin conclusion seems confused increasing popularity,Unknown,3,1,0,1,
1090537264914952192,1,-0.40,0.70,0.2023,0.172,0.597,0.231,dominance,congress sides coin sides coin conclusion seems confused increasing popularity,Wed Jan 30 09:08:39 +0000 2019,7668,6194,579,False,3,congress sides coin sides coin conclusion seems confused increasing popularity,Virtually Everywhere,1,3,0,0,
1090478286776369153,1,-0.15,0.30,0.0516,0.117,0.72,0.163,dominance,please review congress offering would react voting farm loan waiver minimum income guarantee poor ram temple construction women reservation offers would match,Wed Jan 30 05:14:18 +0000 2019,7918,9811,1171,False,1,congress sides coin sides coin conclusion seems confused increasing popularity,New Delhi India,1,3,0,0,
1090397277397618688,1,0.00,0.00,-0.7184,0.353,0.647,0.0,dominance,think ppl fear translate lies congress president rahul gandhi addresses workers cochin via,Tue Jan 29 23:52:24 +0000 2019,181,5394,497,False,0,congress sides coin sides coin conclusion seems confused increasing popularity,Accra Ghana,2,3,0,1,
1090644861164826624,1,0.00,0.00,-0.25,0.133,0.867,0.0,dominance,national statistical commission longer exists remaining resigned government refuses release nsso employment report inspected,Wed Jan 30 16:16:12 +0000 2019,11,38,15,False,0,congress sides coin sides coin conclusion seems confused increasing popularity,Bihar India,2,4,0,0,
1091416741077409792,1,-0.20,0.58,0.2263,0.06,0.837,0.102,dominance,congress gives much come receives don’t throw irrelevant talk results talk results achieve share source data point sorry technical congress,Fri Feb 01 19:23:23 +0000 2019,3154,1022,73,False,0,congress sides coin sides coin conclusion seems confused increasing popularity,Adelaide South Australia,1,1,0,0,
1093599125356957698,1,0.29,0.54,0.0,0.0,1.0,0.0,arousal,stats right nda congress others wave effects,Thu Feb 07 19:55:24 +0000 2019,7775,14147,150,False,27,stats right nda congress others wave effects,Bengaluru India,2,1,0,0,
1093522310395355136,1,0.10,0.40,-0.128,0.13,0.87,0.0,dominance,encounter complete parliament ho gaya neechay surgical strike rolled sir rock,Thu Feb 07 14:50:10 +0000 2019,3277,9508,226,False,0,stats right nda congress others wave effects,New Delhi India,9,4,0,0,
1093516548415733760,1,0.00,0.00,0.25,0.0,0.714,0.286,sadness,modi demolished congress should give chance,Thu Feb 07 14:27:16 +0000 2019,424,340,100,False,0,stats right nda congress others wave effects,New Delhi Delhi,3,0,0,0,
1093504678506033152,1,0.00,0.00,-0.4939,0.268,0.536,0.196,dominance,"mahatma gandhi wanted congress.i completing dream prime minister joining congress committing suicide""",Thu Feb 07 13:40:06 +0000 2019,4408,2370,51,False,0,stats right nda congress others wave effects,Jammu Jammu And Kashmir,4,3,0,0,
1093473859532144647,1,0.10,1.00,0.8316,0.0,0.506,0.494,sadness,wow stupendous mother god mother appreciating govt work it’s message congressis vote,Thu Feb 07 11:37:38 +0000 2019,11474,22437,2960,False,6,stats right nda congress others wave effects,Bengaluru India,3,3,0,1,
1093175948764168197,1,0.00,0.00,0.0,0.0,1.0,0.0,neutral,page,Wed Feb 06 15:53:51 +0000 2019,267,80,1,False,0,stats right nda congress others wave effects,Unknown,6,8,0,0,
1093071375047118848,1,-0.50,0.50,0.0,0.0,1.0,0.0,dominance,joins dont know whats going happen congress year picking random people,Wed Feb 06 08:58:18 +0000 2019,0,400,1733,False,1,stats right nda congress others wave effects,Mumbai | Singapore,6,0,0,0,
1093067590216372224,1,0.00,0.00,0.0,0.0,1.0,0.0,dominance,spokeperson sri ji poster front office,Wed Feb 06 08:43:16 +0000 2019,895,3282,64,False,0,stats right nda congress others wave effects,nEW dELHI,10,1,0,1,
1093054747316285442,1,0.17,0.48,0.7003,0.0,0.707,0.293,faith,layout mla ramalingareddy paying loyal congress decades time ramalingareddy sowmya reddy switch progressive party india future,Wed Feb 06 07:52:14 +0000 2019,39,1237,649,False,0,stats right nda congress others wave effects,Bengaluru South India,1,3,0,0,
1092715542685904897,1,0.50,0.83,0.2023,0.274,0.283,0.443,arousal,trying self reliant confident trying fool,Tue Feb 05 09:24:21 +0000 2019,99,328,51,False,11,trying self reliant confident trying fool citizens waiving loans providing unemployment income trap,Unknown,5,1,0,0,
1092700513362075648,1,0.00,0.00,0.3818,0.0,0.278,0.722,joy,intellectuals photoshop,Tue Feb 05 08:24:38 +0000 2019,700,253,127,False,0,trying self reliant confident trying fool citizens waiving loans providing unemployment income trap,India,8,0,0,0,
1092643649278509056,1,0.00,0.00,0.0,0.0,1.0,0.0,neutral,chirag khandelwal tweeted,Tue Feb 05 04:38:40 +0000 2019,0,12,6,False,0,trying self reliant confident trying fool citizens waiving loans providing unemployment income trap,Akola India,7,5,0,2,
1092491909971365888,1,0.80,0.40,0.5859,0.0,0.568,0.432,dominance,rahul gandhi mouthing strategy win votes,Mon Feb 04 18:35:43 +0000 2019,758,1350,229,False,0,trying self reliant confident trying fool citizens waiving loans providing unemployment income trap,Unknown,10,0,0,1,
1092305121885605889,1,0.00,0.30,0.4019,0.0,0.597,0.403,dominance,know party short time ride,Mon Feb 04 06:13:29 +0000 2019,30943,8759,1923,False,2,trying self reliant confident trying fool citizens waiving loans providing unemployment income trap,SURAT,14,2,0,0,
1092166840334336001,1,0.00,0.00,-0.6486,0.301,0.699,0.0,dominance,years ago pm candidate congress known killer india’s democracy hatao” updates,Sun Feb 03 21:04:00 +0000 2019,115,103,24,False,1,trying self reliant confident trying fool citizens waiving loans providing unemployment income trap,Dubai United Arab Emirates,1,4,0,0,
1092146497209024513,1,-0.50,0.90,-0.8326,0.73,0.27,0.0,fear,emergency wrong congress doesnt sense want tell emergency imposed,Sun Feb 03 19:43:10 +0000 2019,5123,2513,216,False,5,trying self reliant confident trying fool citizens waiving loans providing unemployment income trap, karnatakaindia,5,7,0,0,
1092103374928076806,1,0.00,0.00,0.2732,0.0,0.84,0.16,dominance,yet congressi media doesnt question atleast people must nation god doesnt happen,Sun Feb 03 16:51:49 +0000 2019,18423,48011,302,False,0,trying self reliant confident trying fool citizens waiving loans providing unemployment income trap,Unknown,5,4,0,1,
1091940674797064192,1,0.00,0.00,0.0772,0.0,0.606,0.394,anger,years years challenge,Sun Feb 03 06:05:18 +0000 2019,4969,4827,754,False,2,trying self reliant confident trying fool citizens waiving loans providing unemployment income trap,Mumbai India,3,48,0,1,
1091929919213301760,1,0.00,0.00,0.0,0.0,1.0,0.0,dominance,election ruled congress yrs congress rule yrs kashmir china pakistan caste etc loots sonia gangs next yrs,Sun Feb 03 05:22:34 +0000 2019,4969,4827,754,False,6,trying self reliant confident trying fool citizens waiving loans providing unemployment income trap,Mumbai India,3,0,0,0,
1091790846867972096,1,0.17,0.33,0.5994,0.0,0.726,0.274,faith,supporter govt italian ruler understand😎 true gowda follow our line else show soon wait watch,Sat Feb 02 20:09:57 +0000 2019,6129,5831,554,False,0,trying self reliant confident trying fool citizens waiving loans providing unemployment income trap,Dar Es Salaam...Tanzania,4,9,0,0,joy
1091771801154306049,1,0.00,0.60,0.6808,0.08,0.575,0.345,dominance,pay interest interest default loan fall category law land congress different set rules,Sat Feb 02 18:54:16 +0000 2019,34600,28918,3781,False,5,trying self reliant confident trying fool citizens waiving loans providing unemployment income trap,India,3,3,0,0,arousal
1091693497508290560,1,-0.60,0.90,0.0,0.0,1.0,0.0,dominance,congress afraid thinking evm works evm picture hai stepping stone,Sat Feb 02 13:43:07 +0000 2019,24060,36608,4088,False,15,trying self reliant confident trying fool citizens waiving loans providing unemployment income trap,India,8,45,0,0,arousal
1091645191688089600,1,0.80,1.00,0.5719,0.0,0.351,0.649,joy,happy presented yesterday,Sat Feb 02 10:31:10 +0000 2019,285,40,17,False,0,trying self reliant confident trying fool citizens waiving loans providing unemployment income trap,Pune India,6,0,0,0,
1091581524481257472,1,0.00,0.00,0.0,0.0,1.0,0.0,arousal,pappu pose show heat namo stroke realty digest congress,Sat Feb 02 06:18:10 +0000 2019,29883,60111,1486,False,2,pappu pose show heat namo stroke realty digest congress,धर्म&देश को बचाना ही धर्म है,0,4,0,0,
1091553583705710593,1,0.00,0.00,0.0,0.0,1.0,0.0,fear,itna khamooshi kyu yeh tho sirf trailer hey wait watch,Sat Feb 02 04:27:09 +0000 2019,406,922,91,False,0,pappu pose show heat namo stroke realty digest congress,hyderabad ,7,0,0,0,joy
1091399565549330432,1,0.00,0.00,0.4019,0.0,0.722,0.278,arousal,yes course afford clan looted our nation years,Fri Feb 01 18:15:08 +0000 2019,41783,34312,4857,False,4,pappu pose show heat namo stroke realty digest congress,Unknown,3,14,0,0,joy
1091280225592201216,1,-0.40,0.47,-0.8411,0.435,0.565,0.0,arousal,confused souls congress sleepless night mode on😂 wait next fake claim frustrated cant plz saty session mood,Fri Feb 01 10:20:55 +0000 2019,20934,5761,371,False,5,pappu pose show heat namo stroke realty digest congress,India,4,1,0,0,arousal
1091254335869046784,1,0.00,0.00,0.0,0.0,1.0,0.0,joy,yayy govt middle class people,Fri Feb 01 08:38:02 +0000 2019,2518,4833,73,False,0,pappu pose show heat namo stroke realty digest congress,India,10,0,0,1,
1091186368120680448,1,0.50,0.83,-0.5267,0.389,0.385,0.226,arousal,trying self reliant confident trying fool citizens waiving loans providing unemployment income trap,Fri Feb 01 04:07:58 +0000 2019,13317,25052,985,False,11,pappu pose show heat namo stroke realty digest congress, India-Canada,10,0,0,0,
1091022017229291521,1,0.00,0.00,0.0,0.0,1.0,0.0,dominance,congress leader comes hindu communal,Thu Jan 31 17:14:53 +0000 2019,135,27190,541,False,0,pappu pose show heat namo stroke realty digest congress,Bombay south,2,0,0,0,
1090998977259032576,1,0.00,0.12,-0.3182,0.15,0.85,0.0,dominance,elections congress considered voters corrupt.🤔 congress antinational anti hindu.👎 examples vote nda future india.🚩,Thu Jan 31 15:43:20 +0000 2019,4309,9459,2137,False,3,pappu pose show heat namo stroke realty digest congress,NCR India,1,1,0,0,arousal
1090975725258125313,1,-0.10,0.40,0.0,0.0,1.0,0.0,dominance,president shri gave stern message congressmen someone tries grow tall he/she face fate,Thu Jan 31 14:10:56 +0000 2019,8,399,28,False,0,pappu pose show heat namo stroke realty digest congress,NIT JAMSHEDPUR,4,6,0,0,
1090935119311974400,1,0.00,0.07,-0.4404,0.293,0.707,0.0,fear,unemployment rate highest india last decades nsso survey,Thu Jan 31 11:29:35 +0000 2019,738,9764,2276,False,1,pappu pose show heat namo stroke realty digest congress,Unknown,14,0,0,1,
1090934424881979392,1,0.00,0.00,-0.4404,0.326,0.674,0.0,sadness,reuters india govt withheld factual unemployment report,Thu Jan 31 11:26:50 +0000 2019,1350,2510,58,False,0,pappu pose show heat namo stroke realty digest congress,@datop earth sky moon,11,3,0,1,
1090674595672281090,1,0.28,0.62,0.5267,0.0,0.848,0.152,dominance,times nowvmr opinion survey upcoming general election predicted hung lok nda winning seats house followed congressled upa seats others seats,Wed Jan 30 18:14:22 +0000 2019,43787,68333,4201,False,0,pappu pose show heat namo stroke realty digest congress,Gujarat India,2,0,0,0,
1090615297965506560,1,0.00,0.30,0.3182,0.2,0.476,0.324,sadness,thought would stoop low gain power soulless,Wed Jan 30 14:18:44 +0000 2019,1149,1326,133,False,0,pappu pose show heat namo stroke realty digest congress,Dublin City Ireland,7,1,0,1,
1090598232529334272,1,0.40,0.70,-0.4019,0.231,0.769,0.0,sadness,whatever shows quality cheap politician.this act shows unfit remain doom,Wed Jan 30 13:10:55 +0000 2019,6744,49541,469,False,0,pappu pose show heat namo stroke realty digest congress,Unknown,11,1,0,0,
1090585118735880192,1,0.80,0.75,0.6249,0.0,0.745,0.255,dominance,fact election appeasement politics feature used congress use woww effect great narendra modi,Wed Jan 30 12:18:49 +0000 2019,16,40,9,False,0,pappu pose show heat namo stroke realty digest congress,Unknown,4,0,0,0,
1090556499041181696,1,-0.20,0.35,0.0,0.0,1.0,0.0,sadness,false actually vs rest,Wed Jan 30 10:25:05 +0000 2019,13317,25052,985,False,0,pappu pose show heat namo stroke realty digest congress, India-Canada,11,4,0,0,
1090486316742074368,1,0.20,0.25,0.4404,0.0,0.873,0.127,sadness,gutter people showed real face thanks government hardhitting socalled hypocrites se pehle se dar gai yeh hizko ki gang phir se,Wed Jan 30 05:46:12 +0000 2019,1979,649,146,False,0,pappu pose show heat namo stroke realty digest congress,Ahmedabad,6,2,0,0,
1090403998543183872,1,0.28,0.54,0.6124,0.154,0.479,0.367,joy,scriptures clearly tells us happened weapons past perfectly timed pitfall ghandy family,Wed Jan 30 00:19:06 +0000 2019,89,602,46,False,0,pappu pose show heat namo stroke realty digest congress,North America,5,5,0,0,
1093500096648486912,1,0.14,0.50,-0.4588,0.333,0.667,0.0,dominance,live congress disrespected our forces pm modi,Thu Feb 07 13:21:53 +0000 2019,2013,157129,2568,False,0,pappu pose show heat namo stroke realty digest congress,Hyderabad,5,4,0,1,
1091284326837235713,1,0.00,0.00,0.0,0.0,1.0,0.0,anger,version vote ji,Fri Feb 01 10:37:13 +0000 2019,3515,1805,224,False,0,pappu pose show heat namo stroke realty digest congress,OdishaIndia🇮🇳,14,1,0,0,
1091153423016382464,1,0.00,0.00,0.0,0.0,1.0,0.0,dominance,congress allies allies rest uses school jour…,Fri Feb 01 01:57:03 +0000 2019,8115,45311,441,False,33,congress allies allies rest uses school journalism device—correspondents’ analyses—to look crystal predicts,Mandya India,0,2,0,0,
1093521564841242626,1,0.00,0.00,0.1531,0.146,0.618,0.236,anger,feeling uneasy proposed alliance opposition parties modi time show people achieved rather opposition government,Thu Feb 07 14:47:12 +0000 2019,92,3038,94,False,0,congress allies allies rest uses school journalism device—correspondents’ analyses—to look crystal predicts,Islamabad,5,0,0,0,
1093029080386068480,1,0.00,0.30,0.34,0.0,0.789,0.211,dominance,reported earlier congress asked seats admk dmk respectively though regional…,Wed Feb 06 06:10:14 +0000 2019,14345,11619,84,False,17,reported earlier congress asked seats admk dmk respectively though regional parties planning limit single digits looks congress contest seats talks underway,Coimbatore India,0,1,0,0,
1093020536685289472,1,0.00,0.25,0.0,0.0,1.0,0.0,dominance,tn contest equal seats congress contests senior leader will…,Wed Feb 06 05:36:17 +0000 2019,74,82618,209,False,24,tn contest equal seats congress contests senior leader admk give seats congress pitching seats dmk admk dmk aiming contest seats,Unknown,1,1,0,0,
1092998106713677824,1,-0.02,0.27,0.6249,0.0,0.788,0.212,dominance,reported earlier congress asked seats admk dmk respectively though regional parties planning limit single digits looks congress contest seats talks underway,Wed Feb 06 04:07:10 +0000 2019,5204,22950,29454,False,17,tn contest equal seats congress contests senior leader admk give seats congress pitching seats dmk admk dmk aiming contest seats,New Delhi,1,0,0,1,
1092392450927165441,1,-0.13,0.17,0.4019,0.0,0.856,0.144,dominance,alliances alliance congress opposition parties alliance dept enforcement directorate election commission niti ayog press gods sanyasis cow,Mon Feb 04 12:00:30 +0000 2019,1656,5772,456,False,0,tn contest equal seats congress contests senior leader admk give seats congress pitching seats dmk admk dmk aiming contest seats,Bengaluru India,1,0,0,0,joy
1091246361708769280,1,0.27,0.29,0.5859,0.0,0.678,0.322,dominance,political atmosphere india heres simple poll wholl win elections,Fri Feb 01 08:06:21 +0000 2019,496,142,6,False,0,tn contest equal seats congress contests senior leader admk give seats congress pitching seats dmk admk dmk aiming contest seats,Mumbai India,13,0,0,0,
1090533399931031552,1,0.50,0.75,0.7269,0.0,0.33,0.67,dominance,using winning strategy parties planning,Wed Jan 30 08:53:18 +0000 2019,10298,7256,397,False,3,using winning strategy parties planning money taxing money printing whichever linked parties verge sell privacy,India,4,1,0,0,
1090473733297487872,1,0.50,0.75,0.8316,0.0,0.577,0.423,dominance,using winning strategy parties planning money taxing money printing whichever linked parties verge sell privacy,Wed Jan 30 04:56:12 +0000 2019,0,179,2,False,3,using winning strategy parties planning money taxing money printing whichever linked parties verge sell privacy,Unknown,7,0,0,0,
1083911681510502400,1,0.00,0.00,0.0,0.0,1.0,0.0,neutral,compare,Sat Jan 12 02:20:57 +0000 2019,558,368,49,False,0,using winning strategy parties planning money taxing money printing whichever linked parties verge sell privacy,BBSR/Nayagarh,1,3,0,0,
1085929689431113728,1,-0.30,0.20,-0.4404,0.494,0.506,0.0,dominance,record statement complainant leader january complaint,Thu Jan 17 15:59:48 +0000 2019,11,106095,15031,False,0,using winning strategy parties planning money taxing money printing whichever linked parties verge sell privacy,New Delhi,7,0,0,0,
1085768171481518081,1,0.00,1.00,-0.0258,0.207,0.593,0.2,dominance,jd(s reportedly planning lure mlas weaken polls jd(s likely support,Thu Jan 17 05:17:59 +0000 2019,51,49312,7627,False,2,using winning strategy parties planning money taxing money printing whichever linked parties verge sell privacy,BENGALURU,4,0,0,0,
1085754328915177472,1,-0.50,0.30,-0.4215,0.359,0.641,0.0,arousal,topple karnataka government fails congress minister,Thu Jan 17 04:22:59 +0000 2019,18,35152,436,False,1,topple karnataka government fails congress minister,London,1,3,0,0,
1085749858345005056,1,0.00,0.00,0.0,0.0,1.0,0.0,dominance,would choose comment,Thu Jan 17 04:05:13 +0000 2019,1,9,1,False,0,topple karnataka government fails congress minister,Unknown,13,0,0,1,
1085586232682393607,1,-0.12,0.83,-0.7964,0.425,0.463,0.112,dominance,polls far voters watching attitude closely reasons losing polls arrogance learn improve forget general guys time sad,Wed Jan 16 17:15:01 +0000 2019,8686,1801,509,False,1,topple karnataka government fails congress minister,Jaipur,3,2,0,0,
1085490252968452097,1,0.00,0.00,0.0,0.0,1.0,0.0,dominance,congress mp joined wednesday,Wed Jan 16 10:53:38 +0000 2019,8012,3335,2310,False,2,congress mp joined wednesday want join earlier joined,Kolkata West Bengal India,4,2,0,0,
1085447390088245250,1,-0.40,0.40,-0.4215,0.412,0.588,0.0,sadness,denies game karnataka within congress,Wed Jan 16 08:03:19 +0000 2019,76,3822,5671,False,0,epaper detailed version please log,India,9,3,0,1,
1085387047211274241,1,0.00,0.00,0.3612,0.0,0.0,1.0,faith,credits,Wed Jan 16 04:03:32 +0000 2019,1,9,1,False,0,epaper detailed version please log,Unknown,13,1,0,0,
1085385374707433472,1,-0.01,0.26,0.3612,0.0,0.615,0.385,arousal,fdi foreign direct investment credits,Wed Jan 16 03:56:53 +0000 2019,1,9,1,False,0,epaper detailed version please log,Unknown,13,1,0,0,
1085205341896228864,1,0.00,0.00,0.0,0.0,1.0,0.0,dominance,karnataka minister alleges poaching congress mlas,Tue Jan 15 16:01:30 +0000 2019,133,44,4,False,1,karnataka minister alleges poaching congress mlas,New Delhi India,3,2,0,0,
1085063982036049921,1,0.00,0.00,0.0,0.0,1.0,0.0,dominance,mla touch leaders planning field umesh jadh…,Tue Jan 15 06:39:47 +0000 2019,126970,172715,2371,False,4,mla touch leaders planning field umesh jadhav mp seat,Madras,5,1,0,0,
1085044539214094337,1,0.00,0.00,0.0,0.0,1.0,0.0,dominance,mla touch leaders planning field umesh jadhav mp seat,Tue Jan 15 05:22:31 +0000 2019,51,49312,7627,False,4,mla touch leaders planning field umesh jadhav mp seat,BENGALURU,8,0,0,0,
1084823219989704704,1,0.00,0.00,0.0,0.0,1.0,0.0,dominance,rajasthan state country must choose candidate seats,Mon Jan 14 14:43:05 +0000 2019,48,1350,814,False,0,mla touch leaders planning field umesh jadhav mp seat,jaipurrajsthan,5,3,0,0,
1084817822826536960,1,-0.31,0.69,0.0,0.0,1.0,0.0,dominance,modi govt passed mean empowerment” prove congress who…,Mon Jan 14 14:21:38 +0000 2019,984,929,0,False,34,modi govt passed mean empowerment” prove congress opposed please note islamic country india country should protect interest individual,Unknown,2,1,0,0,
1084751545563074561,1,0.00,0.00,0.5267,0.157,0.482,0.361,joy,rjd leader indicated party may dump elections expressed confidence alliance wipe,Mon Jan 14 09:58:16 +0000 2019,11,106095,15031,False,3,modi govt passed mean empowerment” prove congress opposed please note islamic country india country should protect interest individual,New Delhi,8,0,0,1,
1084706367057711104,1,0.80,0.40,0.5859,0.0,0.441,0.559,joy,expects win seats achieve,Mon Jan 14 06:58:45 +0000 2019,28,14336,28369,False,17,expects win seats achieve,stay active,6,1,0,0,
1084660213179834369,1,0.00,0.25,0.0516,0.179,0.625,0.196,sadness,equal share seats congress stand alone sp others inc,Mon Jan 14 03:55:21 +0000 2019,10714,4830,1025,False,1,expects win seats achieve,Chennai India,6,0,0,0,
1084516099847143424,1,0.40,0.90,0.4404,0.184,0.4,0.416,dominance,huge applous govt passing favour congress walkout de…,Sun Jan 13 18:22:42 +0000 2019,1,158,0,False,23,huge applous govt passing favour congress walkout demand proposed legislation sent select committee detailed practice muslims offence,Unknown,2,2,0,0,
1084463965210640387,1,-0.60,1.00,0.0,0.0,1.0,0.0,arousal,survive polls seatsharing deal leaves jittery cold,Sun Jan 13 14:55:32 +0000 2019,1504,257065,13991,False,1,huge applous govt passing favour congress walkout demand proposed legislation sent select committee detailed practice muslims offence,Canada & USA,4,4,0,1,
1084455604293435392,1,0.00,0.00,0.0,0.0,1.0,0.0,dominance,congress seems uttar pradesh,Sun Jan 13 14:22:18 +0000 2019,4913,2315,182,False,0,huge applous govt passing favour congress walkout demand proposed legislation sent select committee detailed practice muslims offence,India,6,0,0,1,joy
1084451455665266688,1,0.80,0.40,0.5859,0.0,0.513,0.487,dominance,whos gonna win lok election,Sun Jan 13 14:05:49 +0000 2019,66,20,11,False,0,huge applous govt passing favour congress walkout demand proposed legislation sent select committee detailed practice muslims offence,Unknown,14,0,0,0,
1084409057618800642,1,0.00,0.00,0.0,0.0,1.0,0.0,dominance,makes triangle contest seats till date face triangle election congress,Sun Jan 13 11:17:21 +0000 2019,6783,9915,1366,False,0,huge applous govt passing favour congress walkout demand proposed legislation sent select committee detailed practice muslims offence,National Capital Region,2,1,0,1,
1084407542233452545,1,0.00,0.00,0.0,0.0,1.0,0.0,dominance,day virtually left part alliance formed declared contest seats,Sun Jan 13 11:11:20 +0000 2019,136,67928,3551,False,0,huge applous govt passing favour congress walkout demand proposed legislation sent select committee detailed practice muslims offence,Chennai India,7,0,0,1,
1084390663922335744,1,0.00,0.00,0.0,0.0,1.0,0.0,dominance,day virtually left part antiाओ_देश_बचाओ alliance formed sunday declared contest seats state via,Sun Jan 13 10:04:15 +0000 2019,9153,37819,666,False,1,huge applous govt passing favour congress walkout demand proposed legislation sent select committee detailed practice muslims offence,Tax Haven,4,1,0,1,
1084344148516204546,1,0.80,0.40,-0.2896,0.308,0.501,0.191,sadness,mp clarifies wont joining aim win upcomi…,Sun Jan 13 06:59:25 +0000 2019,79,79677,206,False,1,mp clarifies wont joining aim win upcoming election,Unknown,4,1,0,0,
1084343173269184512,1,0.80,0.40,-0.2896,0.28,0.547,0.173,sadness,mp clarifies wont joining aim win upcoming election,Sun Jan 13 06:55:33 +0000 2019,51,49312,7627,False,1,mp clarifies wont joining aim win upcoming election,BENGALURU,5,0,0,0,
1084306129688002560,1,0.00,0.00,0.6486,0.0,0.569,0.431,dominance,leaders community reportedly tried woo mla join contest polls,Sun Jan 13 04:28:21 +0000 2019,51,49312,7627,False,0,mp clarifies wont joining aim win upcoming election,BENGALURU,6,0,0,0,
1084267760807538688,1,-0.60,1.00,0.0,0.0,1.0,0.0,sadness,polls seatsharing deal leaves jittery cold,Sun Jan 13 01:55:53 +0000 2019,4075,31706,8215,False,1,polls seatsharing deal leaves jittery cold,Hyderabad India,4,1,0,1,
1084125170162266113,1,0.00,0.00,0.0,0.0,1.0,0.0,dominance,strategies ji mp raj cg congress sarkaar ho lekin pichle years north east par pakad kar li hai aur kynki ke election hai mp se atleast majority se ayegi,Sat Jan 12 16:29:17 +0000 2019,7877,3581,70,False,0,polls seatsharing deal leaves jittery cold,it doesn't matter,1,2,0,0,
1084072474122190849,1,0.03,0.30,-0.296,0.222,0.625,0.153,dominance,general elections months ahead political tug war among contenders janata party janata dal,Sat Jan 12 12:59:53 +0000 2019,166,38531,1963,False,0,polls seatsharing deal leaves jittery cold,Bhubaneshwar India,8,0,0,1,
1084060009728622592,1,-0.03,0.62,-0.3182,0.223,0.777,0.0,joy,confused yesterday full majority govts states today allowing govt,Sat Jan 12 12:10:21 +0000 2019,372,995,4739,False,0,polls seatsharing deal leaves jittery cold,Unknown,3,2,0,0,
1084032504481411072,1,-0.60,1.00,0.0,0.0,1.0,0.0,sadness,polls seatsharing deal leaves jittery cold ht…,Sat Jan 12 10:21:04 +0000 2019,1838,17600,4841,False,3,polls seatsharing deal leaves jittery cold,Delhi-Mumbai-Cambridge,4,1,0,1,
1083998917346422784,1,-0.60,1.00,0.0,0.0,1.0,0.0,sadness,dailyo_ polls seatsharing deal leaves jittery cold,Sat Jan 12 08:07:36 +0000 2019,4782,261978,8797,False,0,polls seatsharing deal leaves jittery cold,Unknown,4,0,0,1,
